world	nodeLocation	NID	PARENTID	pathFromParent	depth	N	S	stepsFromRoot	isLeaf	nodeValue	nodeEP	blackremains	cellDistances
museum	(4,0)	N834223	N8137719	p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,0);	8	2.0	8	30	TRUE	31.5	3	0	1,2
museum	(0,4)	N5155542	N3592924	p(4,0);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);	8	2.0	8	34	TRUE	35.5	3	0	2,1
museum	(0,4)	N2680691	N6515554	p(2,4);p(1,4);p(0,4);	8	2.0	2	30	TRUE	31.5	3	0	2,1
museum	(6,4)	N9008379	N3705986	p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,2);p(4,3);p(4,4);p(5,4);p(6,4);	8	2.0	12	32	TRUE	33.5	3	0	2,1
museum	(0,4)	N471301	N5823018	p(6,4);p(5,4);p(4,4);p(4,3);p(4,2);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);	8	2.0	12	40	TRUE	41.5	3	0	2,1
museum	(6,4)	N3244641	N5077669	p(4,0);p(4,1);p(4,2);p(4,3);p(4,4);p(5,4);p(6,4);	8	2.0	6	32	TRUE	33.5	3	0	2,1
museum	(4,0)	N184774	N9729318	p(6,4);p(5,4);p(4,4);p(4,3);p(4,2);p(4,1);p(4,0);	8	2.0	6	36	TRUE	37.5	3	0	1,2
museum	(0,4)	N422833	N4782542	p(6,4);p(5,4);p(4,4);p(4,3);p(4,2);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);	8	2.0	12	40	TRUE	41.5	3	0	2,1
museum	(6,4)	N1441634	N6549725	p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,2);p(4,3);p(4,4);p(5,4);p(6,4);	8	2.0	12	42	TRUE	43.5	3	0	2,1
museum	(0,4)	N3939592	N5201734	p(4,0);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);	8	2.0	8	40	TRUE	41.5	3	0	2,1
museum	(4,0)	N6975709	N9627605	p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,0);	8	2.0	8	46	TRUE	47.5	3	0	1,2
museum	(6,4)	N8726430	N5116491	p(4,4);p(5,4);p(6,4);	8	2.0	2	26	TRUE	27.5	3	0	2,1
museum	(4,0)	N9371227	N2351715	p(6,4);p(5,4);p(4,4);p(4,3);p(4,2);p(4,1);p(4,0);	8	2.0	6	30	TRUE	31.5	3	0	1,2
museum	(6,4)	N2171854	N1753471	p(4,0);p(4,1);p(4,2);p(4,3);p(4,4);p(5,4);p(6,4);	8	2.0	6	32	TRUE	33.5	3	0	2,1
museum	(0,4)	N751008	N3074442	p(6,4);p(5,4);p(4,4);p(4,3);p(4,2);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);	8	2.0	12	34	TRUE	35.5	3	0	2,1
museum	(6,4)	N6020732	N5285832	p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,2);p(4,3);p(4,4);p(5,4);p(6,4);	8	2.0	12	42	TRUE	43.5	3	0	2,1
museum	(6,4)	N6910015	N2440676	p(4,4);p(5,4);p(6,4);	8	2.0	2	36	TRUE	37.5	3	0	2,1
museum	(0,4)	N4173534	N3047277	p(4,0);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);	8	2.0	8	34	TRUE	35.5	3	0	2,1
museum	(4,0)	N4082780	N5861569	p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,0);	8	2.0	8	40	TRUE	41.5	3	0	1,2
museum	(0,4)	N344805	N249325	p(6,4);p(5,4);p(4,4);p(4,3);p(4,2);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);	8	2.0	12	40	TRUE	41.5	3	0	2,1
museum	(6,4)	N2663007	N1049419	p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,2);p(4,3);p(4,4);p(5,4);p(6,4);	8	2.0	12	42	TRUE	43.5	3	0	2,1
museum	(6,4)	N7043581	N5361645	p(4,0);p(4,1);p(4,2);p(4,3);p(4,4);p(5,4);p(6,4);	8	2.0	6	42	TRUE	43.5	3	0	2,1
museum	(4,0)	N5323770	N7763880	p(6,4);p(5,4);p(4,4);p(4,3);p(4,2);p(4,1);p(4,0);	8	2.0	6	46	TRUE	47.5	3	0	1,2
museum	(6,4)	N3618377	N7099954	p(4,4);p(5,4);p(6,4);	8	2.0	2	22	TRUE	23.5	3	0	2,1
museum	(4,0)	N3891824	N7639406	p(6,4);p(5,4);p(4,4);p(4,3);p(4,2);p(4,1);p(4,0);	8	2.0	6	26	TRUE	27.5	3	0	1,2
museum	(6,4)	N7349319	N3515934	p(4,0);p(4,1);p(4,2);p(4,3);p(4,4);p(5,4);p(6,4);	8	2.0	6	28	TRUE	29.5	3	0	2,1
museum	(0,4)	N1929821	N5627237	p(6,4);p(5,4);p(4,4);p(4,3);p(4,2);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);	8	2.0	12	30	TRUE	31.5	3	0	2,1
museum	(6,4)	N5116541	N5136027	p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,2);p(4,3);p(4,4);p(5,4);p(6,4);	8	2.0	12	38	TRUE	39.5	3	0	2,1
museum	(6,4)	N5257982	N7060590	p(4,4);p(5,4);p(6,4);	8	2.0	2	32	TRUE	33.5	3	0	2,1
museum	(0,4)	N8203587	N5379834	p(4,0);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);	8	2.0	8	30	TRUE	31.5	3	0	2,1
museum	(4,0)	N2006905	N7645439	p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,0);	8	2.0	8	36	TRUE	37.5	3	0	1,2
museum	(0,4)	N6499138	N4121429	p(6,4);p(5,4);p(4,4);p(4,3);p(4,2);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);	8	2.0	12	36	TRUE	37.5	3	0	2,1
museum	(6,4)	N197945	N3010488	p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,2);p(4,3);p(4,4);p(5,4);p(6,4);	8	2.0	12	38	TRUE	39.5	3	0	2,1
museum	(6,4)	N453538	N7632678	p(4,0);p(4,1);p(4,2);p(4,3);p(4,4);p(5,4);p(6,4);	8	2.0	6	38	TRUE	39.5	3	0	2,1
museum	(4,0)	N6946291	N8286986	p(6,4);p(5,4);p(4,4);p(4,3);p(4,2);p(4,1);p(4,0);	8	2.0	6	42	TRUE	43.5	3	0	1,2
museum	(6,4)	N240387	N420351	p(4,4);p(5,4);p(6,4);	8	2.0	2	32	TRUE	33.5	3	0	2,1
museum	(4,0)	N1612344	N5183656	p(6,4);p(5,4);p(4,4);p(4,3);p(4,2);p(4,1);p(4,0);	8	2.0	6	36	TRUE	37.5	3	0	1,2
museum	(6,4)	N8032173	N9495114	p(4,0);p(4,1);p(4,2);p(4,3);p(4,4);p(5,4);p(6,4);	8	2.0	6	38	TRUE	39.5	3	0	2,1
